gene,T,R
HAPLN2,0.579279836,0.0569674359999999
PRCC,1.079832241,0.023756384
RRNAD1,0.981752754,-0.1537541469999999
HDGF,0.829407164,-0.01535628
SLC25A18,0.744781027,-0.242709856
THOP1,0.999282483,0.110557163
APBA3,1.197369086,-0.055260112
MATK,0.843293843,0.210760311
PIAS4,1.102568552,-0.145516636
MAP2K1,0.449508615,0.250123298
SGTA,1.189002386,-0.01706878
DTX2,1.102352814,-0.169077222
ZP3,0.901637549,0.02850952
HSPB1,1.125146012,-0.087744704
RASA4,1.082764683,-0.0213197639999999
SYT5,0.746480113,-0.4663812579999999
HNRNPA2B1,0.371653486,0.173220302
FXYD4,0.658556731,-0.141798485
CCDC130,1.010285955,0.03475847
MRI1,1.069885829,-0.151199759
PRKACB,0.565080495,0.007311173
SGSH,1.006822101,-0.202268651
CHD5,0.74982965,-0.208754143
WRB,0.74982965,-0.208754143
CSTB,0.6924158029999999,0.454683505
SH2B2,1.1565345459999998,0.049108594
PEX5,0.615674042,0.20890149
JKAMP,0.657060973,0.153918153
CD44,0.5684753929999999,0.287074457
SLC1A2,0.58253136,-0.187070225
EIF2AK4,0.400370004,0.0213474479999999
WDR1,0.73458814,0.3970242579999999
SLC2A9,0.700880487,0.3722429229999999
NDRG1,0.955886887,0.126985488
C11orf65,0.320143076,0.0155488539999999
MAN2B1,1.057844798,0.0388559839999999
KLF5,1.07310931,-0.1890372619999999
WDR83,0.70494442,0.271037593
PRDX2,0.822616224,-0.140437827
POLR2A,1.127568666,-0.041094006
SENP3,0.289422221,0.088613851
LRP4,0.6399986,-0.102002911
CORIN,0.6399986,-0.102002911
PLEKHA8,0.305526783,0.086181354
G6PC2,0.778700218,0.184016825
SPC25,0.446027857,0.287059512
RIPK4,0.641299783,-0.2784828689999999
ZNF287,0.337413608,0.099519099
PRLR,0.704010354,0.2318314139999999
LETM1,0.887786968,0.017377976
UBQLN1,0.738865422,-0.176637183
FGFR4,1.045628673,-0.174967669
CADM3,0.837161884,-0.268172092
FCER1A,0.557364461,-0.028367653
TXN2,0.824091114,-0.201097258
CASP14,0.898427072,0.1411164869999999
SLC1A6,0.68300284,0.171874267
SLC1A3,0.6901237240000001,-0.0928816359999999
CRBN,0.299803956,0.151548243
IL5RA,0.329201277,-0.0123056589999999
MSH6,0.383511539,0.0941088559999999
FBXO11,0.278086323,0.115444707
MLX,0.793076032,-0.3936034379999999
MLXIPL,0.793076032,-0.3936034379999999
TBL2,1.068936008,0.009970347
NID1,0.928471325,0.1020016659999999
MCM5,0.870108089,0.149278769
HMOX1,0.9169559000000002,0.2371304719999999
MPRIP,1.1264262859999998,-0.004768919
CIC,1.159594763,-0.1115300009999999
PAFAH1B3,0.993832337,-0.147807358
IL27RA,0.906985645,-0.245477493
PRKACA,1.050115548,-0.245030637
ASF1B,0.873895848,0.060146757
MYL10,0.809327665,-0.113023071
DDX39A,0.6143471770000001,0.488365441
DNAJB1,0.973951344,-0.128012208
MSH4,0.65663374,0.154229733
USP40,0.37180492,0.070681064
EVX1,0.8052396829999999,0.2162620469999999
KBTBD4,0.571478277,0.1715157289999999
CELF1,0.343120659,0.140774148
NDUFS3,0.527198791,0.402227397
POR,0.954095453,-0.319533585
IGF1R,0.939730805,-0.237142083
INSR,0.818214236,-0.338063644
FCER2,0.7676401279999999,-0.176973073
CYP2A13,0.725150265,-0.299345552
CYP2A6,0.725150265,-0.299345552
CYP2A7,0.725150265,-0.299345552
ATP4A,0.652856106,-0.088930529
TRIM28,1.07544907,-0.0761157029999999
UBE2M,0.936329162,0.036243324
ADCY9,0.745841058,-0.35503799
MEF2C,0.455827435,-0.000158293
CTR9,0.386945745,0.222418402
NAT1,0.412595456,0.1748227819999999
NAT2,0.412595456,0.1748227819999999
EIF4G2,0.412595456,0.1748227819999999
MRVI1,0.965146804,0.02711606
PCYT1A,0.82478748,-0.20145987
ZNF592,1.103002256,-0.008438648
PSMD4,0.985110019,0.25788301
TMOD4,0.7170136090000001,-0.01647609
INSRR,0.649625067,-0.017484078
CABP5,0.52641258,0.263728379
SNX6,0.325645095,0.205620097
MTHFD2,0.65938302,0.3462688539999999
KIT,0.77726552,-0.333905043
TOMM40L,1.105185519,-0.02862591
NR1I3,0.627602184,0.314622976
APOA2,0.772698819,0.044538358
PAN2,0.977895586,-0.2084714839999999
TCF3,0.977895586,-0.2084714839999999
CS,0.852845307,0.090397521
AMPD3,0.733683326,0.382889335
BCAS2,0.403528512,0.267251988
SH2D1A,0.296577555,-0.014906956
CTCF,0.290851022,-0.008622149
PARD6A,0.886862666,-0.31445216
AGRP,0.521329147,-0.192329544
PVALB,0.959347001,-0.128164278
RANBP1,0.489780454,0.283416289
CD247,0.8365997690000001,-0.250595716
RFX5,0.545283641,-0.0309062229999999
PSMB4,0.694866565,0.284374221
MMP8,0.7251784720000001,0.523920566
SLC30A4,0.35450819,0.204098771
METAP1,0.517400525,0.317161263
GPR108,1.087008052,-0.1753677639999999
TNFSF14,0.929187773,0.176021611
GATA6,0.763670374,-0.357152706
RSL1D1,0.332691693,0.16023366
CNGA2,0.692759372,0.0983170459999999
APC,0.3764874729999999,-0.134441413
REEP5,0.981582299,-0.10475391
ERGIC3,0.951327144,-0.25407227
SPO11,0.850774425,-0.0472605209999999
GRIP1,0.657489424,-0.3235304
NCOA2,0.657489424,-0.3235304
TF,0.607498876,0.121783339
TRH,0.607498876,0.121783339
NR2C2,0.472086047,-0.096926372
NR2C1,0.415857135,-0.244587854
SMPD4,1.149575363,-0.047481464
PEX1,0.423731476,-0.158421702
OTX1,0.758567502,-0.364534724
KCTD20,0.702348214,-0.252661776
ITGAE,0.8603301309999999,-0.106454601
CTNS,0.99551354,-0.011065903
P2RX5,0.678790966,-0.2154731919999999
SHPK,1.032717292,-0.155629818
TRPV1,0.5390663410000001,-0.136716176
EPHB3,1.160613534,-0.0629452309999999
TUFT1,1.006367926,0.265155547
RCN1,0.423759944,0.304717018
DNASE1,0.56019513,0.130108631
TRAP1,0.852665737,0.098971014
TGFBRAP1,0.852665737,0.098971014
C16orf90,0.951595173,-0.04820832
ANKRD13D,0.8511589559999999,-0.224421366
TYRP1,0.44803113,0.039676822
TPR,0.381265853,0.23160724
PRG4,0.75080149,0.245646103
DHX34,1.065910935,-0.209964257
KPTN,0.886976552,-0.313781936
NAPA,1.060342115,0.005263844
SRA1,0.8147256759999999,0.412908994
CYFIP1,0.8147256759999999,0.412908994
CALCOCO2,0.6032490660000001,-0.279741406
ATP5MC1,0.697418358,0.021962524
SNF8,0.589821815,0.287781563
TBCB,0.573706943,0.3921514789999999
INPP5K,0.92864335,-0.238202439
CRKL,0.517720427,-0.0975699519999999
EPS8L1,0.755794435,-0.4592531689999999
CLINT1,0.529827276,-0.073652327
PRSS16,0.804280245,0.17477938
CDKAL1,0.4271619339999999,0.238185285
HTRA1,0.475803456,-0.2069218589999999
ZBTB17,1.115425125,0.131056486
CLCNKA,0.903249434,0.154347127
CLCNKB,0.903249434,0.154347127
FAM131C,0.917190426,-0.033491505
FBLIM1,0.905445213,0.3950013739999999
HSPB7,1.13061566,-0.014351156
EPOR,0.923128242,-0.324981977
CCDC159,0.763069178,-0.4382001679999999
MOB1B,0.464778515,-0.104311035
ATP6V1B1,0.852658857,-0.135930121
VAX1,0.552177875,-0.0265482529999999
ATP6V1B2,0.610255157,0.419403982
EPS15L1,0.890917124,-0.29445745
TEP1,1.016825703,-0.15667966
TTC5,0.5204367,-0.14084778
OSGEP,0.528205739,0.109915874
AAMP,1.0131727190000002,-0.06509823
TMBIM1,1.115623695,-0.1317739869999999
ARPC2,0.785209299,0.311140108
ZBTB32,0.854654793,0.0233837379999999
ETV2,0.955318091,0.152967844
UPK1A,1.095589125,0.100996062
TMEM147,1.020970692,0.095874063
RPS9,0.562415565,0.283936663
TFPT,0.696995741,0.272367046
SUSD2,0.971304891,-0.065654759
GGT5,0.916136922,-0.170091467
GGT1,0.6755879140000001,-0.011779176
CRP,1.090141391,-0.2051721239999999
CRIP2,1.090141391,-0.2051721239999999
CRIP1,0.655662359,0.021312255
CBFA2T3,1.111505038,-0.193752703
FBLN1,0.893207973,-0.325843835
PGRMC1,0.546659522,-0.336633096
GCAT,0.939553597,-0.287466088
TEK,0.640859898,-0.179060594
MPL,1.003165143,-0.034372425
ELOVL1,0.937977661,-0.291721379
MED8,0.502779593,0.304141532
HYI,0.949303299,-0.035030777
CDC20,0.8257259020000001,2.06687e-05
ADAMTS4,0.813874192,0.378313314
PFDN2,0.50558055,0.2785007439999999
RNF114,0.99316364,0.217382026
CXorf56,0.45933153,0.033856895
NEU1,1.063925662,-0.187393691
NEURL1,1.063925662,-0.187393691
SRM,1.029841842,0.197570655
EPHA2,0.910871685,0.331490973
RBM14,0.985804469,-0.217278676
ACTN3,0.927824188,-0.158125799
ZDHHC24,0.497276118,0.05489965
BBS1,0.7055328679999999,-0.4083841829999999
SLC34A3,0.782322175,0.067011597
NDOR1,1.116792896,-0.098356107
PDK1,0.491337722,0.034018617
PDPK1,0.491337722,0.034018617
PTBP1,0.998536683,0.0602169309999999
MVD,0.984508335,-0.232613411
CYBA,1.11774684,0.147471037
ITIH3,0.881764914,-0.069161195
STIMATE,0.744647992,-0.2667455469999999
SFMBT1,0.367955508,0.152837404
ITIH1,0.897805865,-0.2341902089999999
IHH,0.8772102759999999,0.037383328
PRKAG3,0.809442138,-0.297473282
CRYBA2,0.865958956,-0.144034328
ATP7A,0.73392073,-0.449914106
ATP7B,0.73392073,-0.449914106
SLC4A1,0.865361493,-0.1035201219999999
RUNDC3A,0.732980547,-0.140007687
SLC4A3,1.063693229,-0.208520352
CDT1,1.032282951,0.253960971
RUNX1T1,0.852759797,-0.335519346
SNAI3,1.058137667,0.225143478
APRT,1.068501442,0.20835554
GTF2H1,0.403217124,0.262616965
HFE,0.811475488,-0.223090563
ABHD1,0.952302315,-0.140878121
SLC5A6,1.145761321,-0.017943344
TCF23,0.6296083020000001,0.204597953
NPHS1,0.85687629,-0.051273494
APLP1,0.975485801,-0.233721242
QRICH1,0.654953484,0.190594905
P4HTM,0.927984051,-0.335612798
USP19,1.028448658,-0.2053586869999999
POLA1,0.5342192720000001,0.253188252
CDC42,0.291970627,0.146375898
PKNOX1,0.870859305,-0.042857997
KIAA0319,0.617247086,-0.15678796
GEM,0.225398206,0.059222498
GMNN,0.225398206,0.059222498
ACOT13,0.338895937,-0.080888695
ZNF184,0.460003706,0.153426389
VDR,0.885148844,-0.058435799
CYP27B1,0.885148844,-0.058435799
CDK4,0.949358983,0.1618770719999999
B4GALNT1,1.11833919,-0.155113595
METTL1,0.778823368,0.053960429
TSPAN31,0.939262383,-0.024801629
KIF5B,0.338795482,0.178545872
SAAL1,0.551764423,0.0954464969999999
TPH2,0.6145283029999999,0.368477402
KRT23,0.547069594,-0.068501988
CNP,1.005075321,-0.063682638
TTC25,0.522147761,-0.395297337
SULF2,1.008734422,0.0590037479999999
SOD2,0.59847782,0.479069052
TMCO6,0.968891111,-0.238665686
STAMBP,0.34968838,0.0306677939999999
EZH1,0.602690218,-0.427166544
HAP1,1.070950414,-0.10001884
CTNNB1,0.553322299,-0.221581597
EIF1B,0.880360437,0.059463629
KLK4,0.675744806,-0.009746201
CHRD,1.011508218,-0.063667074
PSMD2,0.612371365,0.415116532
SYNGR3,0.733792192,0.221715643
VARS2,1.025191512,-0.099355899
VARS,1.025191512,-0.099355899
MSH5,0.880727631,0.124244629
HSPA1L,0.880727631,0.124244629
SLC44A4,0.753947606,-0.441217908
ABHD16A,1.1528711740000002,-0.028130935
DDAH2,1.084494592,-0.116207838
CLIC1,0.7330371999999999,0.374466392
LY6G6C,0.6949213940000001,0.226937535
LSM2,1.122785181,-0.107105627
POLE,0.721514478,0.150071705
ATP1A2,0.87609862,-0.336914991
ATP1A4,0.871902683,0.006393942
CASQ1,0.8819982940000001,-0.090130058
STX1A,0.935448461,-0.158545998
TPPP3,0.8999593370000001,0.1188947019999999
ZNF775,1.054877665,-0.087539749
SCUBE2,0.74557269,-0.366080105
MRPL49,0.994764,0.04366168
DENND2C,0.460842872,0.172004191
MARK3,0.367620505,0.249522212
GATAD1,0.378939804,0.1561149859999999
PCDHA11,0.718767113,-0.261763393
M6PR,0.416150205,0.292169476
IGF2,0.416150205,0.292169476
LRRC8A,0.950541273,8.31558e-06
MC5R,0.7036986609999999,-0.208234129
PPP2R1A,0.852530998,0.02380581
FANCE,1.111353576,-0.056477821
TINF2,0.983265729,-0.171317739
TSSK4,0.705085799,0.003419498
HAPLN4,0.78852138,0.145442156
DUS3L,1.055387588,-0.196066116
GTPBP3,1.021370109,-0.008190743
GTPBP4,1.021370109,-0.008190743
TGFBR1,0.417402661,0.302195515
HOMER1,0.299008712,0.153551677
RAD51C,0.554277487,0.095015876
GABRB2,0.918157904,0.092299468
CAV1,0.68203385,-0.381964517
ARPP19,0.401664883,0.271046994
BCL2L1,1.018703029,0.175525569
FBP2,1.1273219559999998,-0.116525399
KHSRP,1.1273219559999998,-0.116525399
DIO2,0.630609424,0.392468022
CCDC124,0.888001787,0.17171963
CCT4,0.716481087,0.30393184
CPT1C,1.143728036,-0.027587418
TWIST2,1.165895409,0.053267132
ZNF655,0.341424833,0.169459533
RHOA,0.429108365,0.206251501
ZMIZ1,1.168318502,-0.094676556
ANKRD26,0.417295821,0.1659699469999999
ALDH16A1,1.105073853,0.070243203
HNRNPA0,0.424745212,0.278305647
PRRG2,1.057639666,-0.1815038739999999
HNRNPH1,0.293763828,0.073797659
ID3,1.137523435,-0.097408393
TCAP,0.8990780490000001,-0.187926857
ARID1A,1.050058697,-0.249005921
CRLF1,0.866030572,-0.394875679
CTSD,1.137634543,-0.046824894
RPLP1,1.068154415,0.072057759
HMGCLL1,0.331219529,-0.180887708
TTC9B,0.7517333509999999,0.157999687
PHOX2A,0.92856817,-0.1360226669999999
ABHD8,1.059698464,-0.200245244
FZD3,0.3956164929999999,0.042026517
C19orf81,0.532773232,-0.083404468
MID1IP1,0.976617313,-0.274138546
AP2S1,1.095472382,0.142524231
FGFRL1,0.900993325,-0.305079962
C19orf57,1.087796003,-0.0293925479999999
FHL2,0.627895477,0.339039529
CLSTN3,0.88901966,-0.215287866
FBXW9,0.926902644,-0.096958192
SPIB,1.001782855,-0.1250166909999999
FNBP4,0.875867318,-0.291363321
SCRN3,0.344354964,-0.144929907
PHAX,0.461861817,0.346885299
TLE1,0.458204671,-0.2157588839999999
RELT,1.182405759,0.034132511
SNRPB2,0.313337074,0.18533372
RPS27A,1.068421659,0.092533832
UBB,1.068421659,0.092533832
UBC,1.068421659,0.092533832
UBA52,1.068421659,0.092533832
PRPF31,0.782980442,0.333198587
SERTAD1,1.096278795,0.164769216
CARHSP1,0.8677226920000001,0.323565558
ELK3,1.082483538,0.012856686
HERPUD2,0.796770283,-0.3439758129999999
RDH13,0.736216225,-0.214459993
ADAM21,0.687560886,0.347092662
NTF3,0.985198655,-0.134995099
NUTF2,0.985198655,-0.134995099
FUT1,0.822223659,0.314674432
ARPC5,0.407547782,0.284504781
RNF151,0.565341425,-0.101623258
ELAVL2,0.537846348,-0.029535709
POU2F2,1.063566762,-0.150225161
MGST1,0.311963873,-0.091791808
NFIB,0.888993921,-0.156992088
HTR3B,0.575340579,-0.075486626
RAB25,0.992715483,-0.272382835
LAMTOR2,0.992715483,-0.272382835
UBQLN4,1.100899215,-0.171965965
RBFOX1,0.84386083,-0.162200375
RPS18,0.8625650559999999,0.260650817
RPL10,0.6857741620000001,0.0537905179999999
RPS15A,0.544292015,0.244024848
NCAPH2,0.971802729,0.141468308
HIPK1,0.821872093,-0.2347622369999999
GPRC5B,0.911360691,0.026229666
MAN1A2,0.345331111,-0.105146043
ACYP1,0.327938935,-0.075434724
CD163,0.5358479939999999,0.003019487
HDAC4,1.04605556,-0.21706054
HDAC5,1.04605556,-0.21706054
HDAC6,1.04605556,-0.21706054
RALA,0.388518407,-0.028089251
CLEC3A,0.518311364,0.021693527
VDAC3,0.314340381,0.199237002
VPS72,1.022405341,-0.1878178139999999
GABPA,0.2886890569999999,0.137797689
BMP7,1.032574103,-0.197602616
DYNLL1,0.329385987,0.046329728
PDCL,0.346315827,0.150917178
TMEM184B,1.184427638,-0.0665477209999999
NF2,0.699776382,-0.0885011669999999
ZMAT5,1.136015014,-0.043462997
EWSR1,1.047990155,-0.004062449
AP1B1,1.053982163,-0.063665582
DERL3,0.965564732,-0.130309131
GSTT4,0.846351486,-0.01445549
TBX1,0.753358841,-0.4797008229999999
GNAT2,0.586093389,0.158868071
BCL2L13,0.639568014,0.116319942
C21orf58,0.786085433,-0.432044449
DQX1,0.901709547,-0.125508958
FAM163B,0.64426321,0.160031155
TRPM5,0.779819943,-0.080009231
ASCL2,0.907653055,-0.015906325
RARRES2,0.6777187090000001,0.356464047
PTTG1IP,0.992316703,0.2395681589999999
TRPM2,0.999630775,0.278300824
UBE2G2,0.711123332,0.394384664
MPO,0.683057535,-0.012314597
LPO,0.653129205,0.009822717
MET,0.4112047789999999,-0.279985835
SLTM,0.4112047789999999,-0.279985835
SLC16A12,0.5117104020000001,-0.361495197
SYN2,0.7717947059999999,-0.362703819
ELK1,1.084344317,-0.194060337
NAV1,1.073263926,0.03341221
TNPO1,0.3144915889999999,0.158811368
MYOD1,0.921941236,-0.073566315
OTOG,0.604348171,-0.138140041
RNMT,0.330297136,0.2002604539999999
KCNQ1,0.856624453,-0.417053135
SRP14,0.363276201,0.17732051
CDK9,1.025687484,-0.0476260109999999
TOR2A,1.119411008,-0.021246742
FPGS,1.159206391,0.044662279
MRTFB,0.476079086,-0.1043099169999999
CBX5,0.2887974989999999,0.002196783
APOBEC3B,0.787453133,0.201286643
ST6GALNAC1,0.639655427,-0.11353851
TAF7L,0.503589825,0.058505195
SARDH,1.13059596,0.0255710039999999
VAV2,0.655427599,0.113868516
TEX15,0.456382216,-0.0766815159999999
PPP2CB,0.395860756,0.0167330389999999
G0S2,0.950026577,-0.064374485
DMAP1,1.01575573,0.033303266
PLA2G12B,0.625720332,0.114742557
OIT3,0.7779318620000001,0.091120983
TEX11,0.35256774,-0.171141493
BCR,1.10857599,-0.1247858209999999
FXYD5,0.996419096,0.192101821
KCND1,0.974838579,0.00104591
POU6F2,0.679622559,-0.284088041
EMB,1.034543183,-0.231647474
POU6F1,1.034543183,-0.231647474
UBP1,0.394399386,0.0441251879999999
NUAK2,0.8898125809999999,0.395720699
ICK,0.965557032,-0.219942276
SDHB,0.414271589,0.242458996
COX4I2,1.110050774,-0.125518567
SNAP47,0.6936389279999999,-0.123253534
WNT3A,0.752790702,-0.429068138
KDSR,0.359162904,-0.014524758
VPS4B,0.448201599,0.274757625
RPS25,0.524219389,0.324863403
NXF5,0.697931095,0.194361861
TAZ,0.8045406079999999,-0.307157032
WWTR1,0.8045406079999999,-0.307157032
KIF19,0.652214513,-0.376577205
ALDH3A2,0.314127634,-0.156927812
ZMYND10,0.6716996609999999,-0.495517826
TMEM115,1.142518813,-0.061322139
HYAL2,1.0857465240000002,-0.106212714
IFRD2,1.083772332,-0.109510143
HYAL1,1.015329847,-0.218689672
TUSC2,0.970803093,-0.302049642
NPRL2,0.96639612,-0.174756279
SLC38A3,0.911392221,-0.183565458
CACNA2D2,0.930902874,-0.1647267969999999
RASSF1,0.693977937,0.483243697
EPN3,1.000163439,-0.14155012
RNF112,0.7887334559999999,0.026404039
SLC3A2,1.105313081,0.093799164
NXF1,0.712143545,-0.410132879
STX5,1.049077671,-0.165096755
SLC47A1,0.639336748,-0.1685599019999999
SLC47A2,0.639336748,-0.1685599019999999
TNFRSF13B,1.047359373,0.1088928669999999
SPIRE2,0.919950236,0.076148259
PROX1,0.570642852,-0.2451633539999999
NPRL3,0.570642852,-0.2451633539999999
RAVER1,1.144978879,-0.115609795
KIAA0100,0.72506083,-0.150716883
C2orf49,0.305569329,0.046702543
TMEM86A,1.052426663,0.200370543
OPTC,0.74694261,-0.064265195
TEX14,0.5301539670000001,0.038279742
IFI35,1.013060855,0.087087695
RDM1,0.751829376,-0.3361987979999999
NEDD8,0.84488373,0.090623392
GOSR1,0.481164739,0.04979057
MRPL52,0.801049488,0.258694273
EYA4,0.641439549,0.277415364
EBF3,0.578101046,-0.2448722519999999
EBF4,0.578101046,-0.2448722519999999
MYT1,0.660673497,-0.1028341999999999
PKMYT1,0.660673497,-0.1028341999999999
FAF1,0.315626835,0.180603423
METTL16,0.3975801989999999,0.209428914
TPX2,0.706771895,-0.057629203
DAZL,0.706771895,-0.057629203
PIGY,0.8561296340000001,0.101558254
RBM25,0.389746892,0.2015972039999999
ALG3,1.125484186,-0.006302301
PSEN2,1.125484186,-0.006302301
ACAA1,0.535318286,-0.149870278
PLCD1,1.12392853,0.037544803
FADS1,0.944353841,-0.311946612
LMBR1,0.705958093,-0.0746601309999999
CARS,0.897492807,0.313416949
PHLDA2,0.926068477,-0.135276174
ASZ1,0.510423121,-0.10693945
WNT2,1.059446119,-0.105145456
GABRA1,0.452420827,0.065348737
GRID2IP,0.647329699,-0.261747143
KDELR3,0.7846302070000001,0.348398101
APIP,0.42978355,0.289573629
PDX1,0.847682112,0.242010831
PDHX,0.847682112,0.242010831
VAC14,1.12291765,0.013630212
MCOLN2,0.685804567,0.486653246
SLC5A1,0.4866150829999999,-0.260441605
AKT1S1,1.127182161,-0.1228810869999999
TBRG1,0.7571342040000001,0.289312697
PANX3,0.760460095,-0.014894568
ADSS,0.925567315,0.034118786
ADSSL1,0.925567315,0.034118786
BRF1,0.89715667,-0.01979112
ZFP36L1,0.89715667,-0.01979112
VIPR2,0.908240816,-0.253424327
ODC1,0.560277105,0.397381934
THG1L,0.596023021,0.380939184
ADAM19,0.929510864,-0.254494611
PABPC4,1.186524083,0.038556376
EXOC3L2,0.7558994259999999,0.076378606
ZNF296,1.08706938,-0.014905995
PLIN5,0.7342559340000001,-0.180930028
SUGP1,0.976056451,0.102187063
DMRTC2,0.5564156720000001,0.121506351
DHDH,0.575044294,-0.2633918739999999
ZNF790,0.385850047,0.063001821
CPB1,0.5104169620000001,-0.080807689
SLC25A41,0.641171513,0.059364619
FSD1,0.721261362,-0.088851503
FUZ,0.956040117,-0.3030346419999999
PGAM1,0.880130168,0.270900089
EVI5,0.258712213,0.015564721
EVI5L,0.986398969,-0.234692983
SNAPC2,1.159289922,-0.059049024
GIT1,1.180082418,-0.033629645
GLTP,0.986094842,-0.2650955339999999
BNIP2,0.422130091,0.3091837839999999
CCNT1,0.497093995,0.127386043
SCARF2,1.096154139,-0.19127942
C4orf17,0.921368932,-0.051033565
BRMS1L,0.30257935,0.155098173
MED15,1.109995747,0.037620796
DHDDS,0.629435754,0.131278206
UBXN11,0.7697194890000001,-0.297412124
MOGAT1,0.722619573,-0.223336566
TEX22,0.927564149,0.071409582
WNT8A,0.496600102,-0.046576699
TJAP1,1.1985848140000002,-0.0588682659999999
EHF,0.610879872,-0.179383798
NANOG,0.731107428,0.184825861
RPL15,0.8937985279999999,0.228969237
TMEM167A,0.506802239,0.370078957
STEAP4,0.51967137,0.275214374
KIF11,0.392833201,0.177691493
RPA3,0.282960538,0.108255863
MLKL,0.571809832,0.452540746
PHOX2B,0.66765991,0.157924026
TNPO3,0.355447178,0.185977229
TTLL5,0.733958645,-0.461062478
TTLL10,0.733958645,-0.461062478
ZNF175,0.317628466,0.1422341869999999
RETN,0.5290090120000001,-0.214063695
